Date,Team Name,Half,Officials,Time On Court,Player 1,Player 2,Player 3,Player 4,Player 5,Points,Opp Points,Rebounds,Assists,3pt Made,3pt Att,Shots Made,Shots Att,FT Made,FT Att,Layup Atts,Dunk Atts,Turnovers,Fouls,Average Shot Distance
14-Mar-18,WARRIORS,1,"Marc Davis, Matt Boland, Brian Forte",203,Zaza Pachulia,Jordan Bell,Kevin Durant,Andre Iguodala,Shaun Livingston,8,11,2,2,0,0,4,5,0,1,1,1,3,1,0
14-Mar-18,WARRIORS,1,"Marc Davis, Matt Boland, Brian Forte",13,Zaza Pachulia,Nick Young,Kevin Durant,Andre Iguodala,Shaun Livingston,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",367,Zaza Pachulia,Nick Young,Quinn Cook,Kevon Looney,Kevin Durant,21,9,8,6,2,4,8,12,3,3,2,1,2,2,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",36,Zaza Pachulia,Nick Young,Quinn Cook,Jordan Bell,Kevin Durant,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",59,JaVale McGee,Nick Young,Quinn Cook,Jordan Bell,Kevin Durant,4,3,1,1,0,1,1,2,2,2,0,1,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",83,JaVale McGee,Andre Iguodala,Quinn Cook,Jordan Bell,Kevin Durant,4,5,1,1,1,2,1,2,1,1,0,0,1,1,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",164,JaVale McGee,Andre Iguodala,Shaun Livingston,Jordan Bell,Kevin Durant,5,8,2,0,0,0,2,2,1,1,1,0,3,2,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",0,Omri Casspi,Andre Iguodala,Shaun Livingston,Jordan Bell,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",30,Omri Casspi,Andre Iguodala,Shaun Livingston,Nick Young,Kevin Durant,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",78,Nick Young,Omri Casspi,Shaun Livingston,Jordan Bell,Andre Iguodala,5,2,1,1,0,0,2,3,1,1,1,0,0,1,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",123,Nick Young,Omri Casspi,Shaun Livingston,Kevon Looney,Andre Iguodala,4,2,2,1,0,0,1,3,2,2,1,0,0,1,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",51,Nick Young,Omri Casspi,Quinn Cook,Kevon Looney,Andre Iguodala,0,2,2,0,0,0,0,1,0,0,1,0,1,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",31,Nick Young,Omri Casspi,Quinn Cook,Zaza Pachulia,Andre Iguodala,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",112,Nick Young,Omri Casspi,Quinn Cook,Zaza Pachulia,Kevin Durant,4,4,3,2,0,1,2,4,0,0,1,0,0,2,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",185,Nick Young,Omri Casspi,Quinn Cook,Kevon Looney,Kevin Durant,9,6,4,1,0,1,3,4,3,4,2,0,0,1,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",42,Nick Young,Omri Casspi,Shaun Livingston,Kevon Looney,Kevin Durant,3,3,1,1,1,1,1,2,0,0,1,0,0,1,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",0,Nick Young,Omri Casspi,Shaun Livingston,Damian Jones,Kevin Durant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Mar-18,WARRIORS,2,"Marc Davis, Matt Boland, Brian Forte",79,Nick Young,Omri Casspi,Shaun Livingston,Damian Jones,Chris Boucher,0,2,1,0,0,1,0,1,0,0,0,0,1,1,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",364,Jeff Green,Kyle Korver,LeBron James,Rodney Hood,George Hill,17,16,3,3,1,3,7,10,2,2,3,1,0,2,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",149,Jeff Green,Kyle Korver,LeBron James,JR Smith,George Hill,4,5,2,1,1,2,1,5,1,1,2,1,1,1,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",83,Jeff Green,Kyle Korver,LeBron James,JR Smith,Jordan Clarkson,2,3,3,1,0,1,1,3,0,0,1,0,0,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",141,Ante Zizic,Kyle Korver,LeBron James,JR Smith,Jordan Clarkson,6,5,2,0,0,0,3,3,0,0,2,0,1,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",237,Ante Zizic,Rodney Hood,John Holland,Jordan Clarkson,JR Smith,7,12,2,1,1,2,3,7,0,0,2,0,2,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",23,Jeff Green,Rodney Hood,John Holland,Jordan Clarkson,JR Smith,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",106,Jeff Green,Rodney Hood,LeBron James,Jordan Clarkson,JR Smith,4,4,4,0,0,0,1,3,2,3,1,1,0,1,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",0,Jeff Green,Rodney Hood,LeBron James,Jordan Clarkson,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",168,Jeff Green,Rodney Hood,LeBron James,Kyle Korver,George Hill,6,7,3,1,0,4,2,6,2,2,0,1,0,1,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",102,Jeff Green,JR Smith,LeBron James,Kyle Korver,George Hill,3,3,3,0,0,2,0,3,3,3,1,0,0,2,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",17,Jeff Green,JR Smith,LeBron James,Kyle Korver,Jordan Clarkson,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
15-Mar-18,CAVALIERS,1,"Tony Brothers, Matt Boland, Brian Forte",50,John Holland,JR Smith,LeBron James,Kyle Korver,Jordan Clarkson,5,4,0,0,0,0,2,2,1,1,1,0,0,1,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",190,Jeff Green,LeBron James,George Hill,Rodney Hood,<__main__.Team object at 0x03A25410>,6,12,0,2,2,3,3,5,0,0,1,1,2,1,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",444,Jeff Green,LeBron James,George Hill,JR Smith,<__main__.Team object at 0x03A25410>,11,12,9,2,2,5,4,10,1,5,0,0,3,3,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",39,Jeff Green,LeBron James,Jordan Clarkson,JR Smith,<__main__.Team object at 0x03A25410>,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",68,Jeff Green,John Holland,Jordan Clarkson,JR Smith,<__main__.Team object at 0x03A25410>,4,4,0,0,0,0,2,2,0,0,1,1,0,0,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",70,Jordan Clarkson,Jeff Green,JR Smith,John Holland,George Hill,2,4,1,0,0,0,1,1,0,0,0,0,1,0,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",109,Jordan Clarkson,LeBron James,JR Smith,John Holland,George Hill,4,5,0,1,0,1,2,3,0,0,1,0,0,2,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",314,Jordan Clarkson,LeBron James,Kyle Korver,John Holland,George Hill,14,8,7,3,2,5,6,10,0,1,6,0,0,1,0
15-Mar-18,CAVALIERS,2,"Tony Brothers, Matt Boland, Brian Forte",206,Jordan Clarkson,LeBron James,Kyle Korver,Jeff Green,George Hill,8,8,3,2,2,4,3,6,0,0,2,0,1,1,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",427,Ante Zizic,Jeff Green,LeBron James,Jose Calderon,George Hill,24,23,7,6,3,6,10,14,1,2,6,2,2,2,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",0,London Perrantes,Jeff Green,LeBron James,Jose Calderon,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",122,London Perrantes,Jeff Green,LeBron James,JR Smith,George Hill,7,2,3,3,1,1,3,3,0,0,0,2,1,2,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",69,London Perrantes,Jeff Green,LeBron James,JR Smith,Jordan Clarkson,0,3,1,0,0,0,0,2,0,0,1,0,1,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",61,London Perrantes,Jeff Green,John Holland,JR Smith,Jordan Clarkson,1,3,0,0,0,0,0,2,1,1,0,0,0,1,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",59,Jose Calderon,Jeff Green,John Holland,JR Smith,Jordan Clarkson,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",69,Jeff Green,Jose Calderon,John Holland,JR Smith,Jordan Clarkson,4,0,1,2,0,0,3,3,0,0,1,2,0,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",194,LeBron James,Jose Calderon,John Holland,JR Smith,Jordan Clarkson,10,5,4,3,3,6,3,6,1,1,0,0,0,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",33,LeBron James,Jose Calderon,John Holland,George Hill,Jordan Clarkson,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",268,LeBron James,Jose Calderon,Jeff Green,George Hill,Jordan Clarkson,9,14,5,0,0,4,3,10,3,3,2,0,0,0,0
17-Mar-18,CAVALIERS,1,"Bill Spooner, Courtney Kirkland, Tre Maddox",138,LeBron James,Jose Calderon,Jeff Green,George Hill,Ante Zizic,10,2,5,2,2,3,4,5,0,1,1,0,1,0,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",302,Ante Zizic,<__main__.Team object at 0x00DF6A30>,LeBron James,George Hill,Jose Calderon,4,13,6,2,0,3,2,9,0,0,3,1,4,0,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",142,Jordan Clarkson,<__main__.Team object at 0x00DF6A30>,LeBron James,George Hill,Jose Calderon,4,2,3,1,0,0,2,3,0,2,1,0,1,0,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",266,Jordan Clarkson,<__main__.Team object at 0x00DF6A30>,LeBron James,JR Smith,Jose Calderon,8,14,1,2,1,3,3,6,1,1,3,0,1,3,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",23,Jordan Clarkson,<__main__.Team object at 0x00DF6A30>,Jeff Green,JR Smith,Jose Calderon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",110,John Holland,JR Smith,Jeff Green,Jordan Clarkson,George Hill,4,3,0,1,1,2,1,3,1,1,0,0,0,1,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",165,Ante Zizic,JR Smith,Jeff Green,Jordan Clarkson,George Hill,8,4,4,1,1,3,3,6,1,1,2,0,1,1,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",170,Ante Zizic,JR Smith,Jeff Green,Jordan Clarkson,LeBron James,2,8,2,0,0,4,1,6,0,1,2,0,0,1,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",10,Ante Zizic,Jose Calderon,Jeff Green,Jordan Clarkson,LeBron James,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,CAVALIERS,2,"Bill Spooner, Courtney Kirkland, Tre Maddox",252,George Hill,Jose Calderon,Jeff Green,Jordan Clarkson,LeBron James,15,10,4,2,1,2,5,7,4,5,4,1,0,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",364,Zaza Pachulia,Nick Young,Draymond Green,Andre Iguodala,Quinn Cook,16,15,6,5,3,6,6,12,1,1,1,0,1,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",107,Zaza Pachulia,Nick Young,Draymond Green,Kevon Looney,Quinn Cook,7,5,1,2,1,1,3,4,0,1,2,1,0,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",26,Jordan Bell,Nick Young,Draymond Green,Kevon Looney,Quinn Cook,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",160,Jordan Bell,Shaun Livingston,Draymond Green,Kevon Looney,Quinn Cook,0,11,1,0,0,0,0,4,0,0,0,0,1,2,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",77,Jordan Bell,Shaun Livingston,Nick Young,Kevon Looney,Quinn Cook,4,5,2,2,0,1,2,3,0,0,2,0,0,0,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",167,David West,Shaun Livingston,Andre Iguodala,Jordan Bell,Nick Young,2,7,3,0,0,1,1,4,0,0,1,0,2,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",0,David West,Shaun Livingston,Andre Iguodala,Kevon Looney,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",185,David West,Quinn Cook,Andre Iguodala,Kevon Looney,Nick Young,5,7,2,1,0,2,2,6,1,2,1,0,0,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",101,David West,Quinn Cook,Draymond Green,Kevon Looney,Nick Young,4,2,5,0,0,1,2,4,0,0,4,0,2,2,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",134,JaVale McGee,Quinn Cook,Draymond Green,Kevon Looney,Nick Young,3,2,3,0,1,3,1,5,0,0,0,0,0,1,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",0,JaVale McGee,Quinn Cook,Draymond Green,Shaun Livingston,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",67,JaVale McGee,Quinn Cook,Draymond Green,Shaun Livingston,Andre Iguodala,6,5,0,0,0,0,2,2,2,2,0,0,1,2,0
17-Mar-18,WARRIORS,1,"Tony Brothers, James Williams, Jacyn Goble",52,Kevon Looney,Quinn Cook,Draymond Green,Shaun Livingston,Andre Iguodala,2,1,1,0,0,0,1,2,0,0,0,0,1,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",342,Zaza Pachulia,Nick Young,Draymond Green,Andre Iguodala,Quinn Cook,17,9,10,4,3,6,6,14,2,3,6,1,2,3,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",198,Zaza Pachulia,Nick Young,Draymond Green,Jordan Bell,Quinn Cook,17,7,3,4,2,2,6,6,3,3,2,0,1,1,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",0,Zaza Pachulia,Shaun Livingston,Draymond Green,Jordan Bell,Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",103,Kevon Looney,Shaun Livingston,Draymond Green,Jordan Bell,Quinn Cook,2,7,0,0,0,1,1,3,0,0,0,1,0,2,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",93,Kevon Looney,Shaun Livingston,Nick Young,Jordan Bell,Quinn Cook,6,2,2,2,0,1,3,4,0,0,1,1,0,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",283,Shaun Livingston,Kevon Looney,Nick Young,David West,Andre Iguodala,12,9,5,4,0,2,5,9,2,2,3,2,0,1,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",0,Shaun Livingston,Jordan Bell,Nick Young,David West,Andre Iguodala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",0,Shaun Livingston,Jordan Bell,Nick Young,David West,Draymond Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",257,Quinn Cook,Jordan Bell,Nick Young,David West,Draymond Green,11,13,4,4,1,1,5,8,0,0,5,0,2,1,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",0,Quinn Cook,Kevon Looney,Nick Young,David West,Draymond Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-18,WARRIORS,2,"Tony Brothers, James Williams, Jacyn Goble",164,Quinn Cook,Kevon Looney,Nick Young,Andre Iguodala,Draymond Green,7,2,4,0,1,2,3,4,0,0,1,0,1,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",383,Zaza Pachulia,Nick Young,Draymond Green,Andre Iguodala,Quinn Cook,6,20,4,1,0,4,1,9,4,4,2,0,1,1,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",0,Zaza Pachulia,Nick Young,Kevon Looney,Andre Iguodala,Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",85,JaVale McGee,Nick Young,Kevon Looney,Andre Iguodala,Quinn Cook,5,0,1,1,1,1,2,2,0,0,2,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",70,JaVale McGee,Patrick McCaw,Kevon Looney,Andre Iguodala,Quinn Cook,5,3,1,2,0,0,2,2,1,1,2,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",133,JaVale McGee,Patrick McCaw,Kevon Looney,Shaun Livingston,Quinn Cook,4,4,2,1,0,1,2,5,0,0,0,0,1,3,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",70,Draymond Green,Patrick McCaw,Kevon Looney,Shaun Livingston,Quinn Cook,3,3,2,0,0,0,0,1,1,2,1,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",266,Shaun Livingston,David West,Patrick McCaw,<__main__.Team object at 0x03A01650>,Draymond Green,5,7,5,1,0,4,3,8,1,1,2,0,2,2,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",0,Shaun Livingston,David West,Patrick McCaw,<__main__.Team object at 0x03A01650>,Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",57,Jordan Bell,David West,Patrick McCaw,<__main__.Team object at 0x03A01650>,Quinn Cook,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",124,Jordan Bell,David West,Andre Iguodala,<__main__.Team object at 0x03A01650>,Quinn Cook,1,4,3,0,0,0,0,3,1,2,0,0,0,0,0
19-Mar-18,WARRIORS,1,"James Capers, Bennie Adams, Karl Lane",252,Jordan Bell,Kevon Looney,Andre Iguodala,<__main__.Team object at 0x03A01650>,Quinn Cook,12,5,6,2,0,2,6,9,0,0,2,1,1,4,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",414,Quinn Cook,Zaza Pachulia,Jordan Bell,Andre Iguodala,<__main__.Team object at 0x03A01650>,11,7,7,4,1,3,5,9,0,0,2,0,2,1,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",64,Quinn Cook,Zaza Pachulia,Jordan Bell,Patrick McCaw,<__main__.Team object at 0x03A01650>,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",0,Quinn Cook,Zaza Pachulia,Kevon Looney,Patrick McCaw,<__main__.Team object at 0x03A01650>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",258,Quinn Cook,JaVale McGee,Kevon Looney,Patrick McCaw,<__main__.Team object at 0x03A01650>,11,3,6,3,1,1,5,9,0,0,2,2,0,2,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",245,Kevon Looney,Nick Young,Patrick McCaw,David West,<__main__.Team object at 0x03A01650>,2,9,3,1,0,0,1,5,0,0,2,0,5,2,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",73,Jordan Bell,Nick Young,Patrick McCaw,David West,<__main__.Team object at 0x03A01650>,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",69,Jordan Bell,Nick Young,Patrick McCaw,JaVale McGee,<__main__.Team object at 0x03A01650>,0,3,1,0,0,1,0,2,0,0,1,0,0,0,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",104,Jordan Bell,Nick Young,Andre Iguodala,JaVale McGee,<__main__.Team object at 0x03A01650>,2,3,1,1,0,1,1,2,0,0,0,1,1,2,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",50,Jordan Bell,Nick Young,Andre Iguodala,Kevon Looney,<__main__.Team object at 0x03A01650>,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
19-Mar-18,WARRIORS,2,"James Capers, Bennie Adams, Karl Lane",163,Jordan Bell,Nick Young,Patrick McCaw,Kevon Looney,<__main__.Team object at 0x03A01650>,6,8,3,0,0,0,1,4,4,6,2,1,0,1,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",513,Kevin Love,George Hill,LeBron James,Jeff Green,<__main__.Team object at 0x00E17D10>,33,30,4,11,4,5,13,15,3,3,7,2,1,1,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",0,Kevin Love,George Hill,LeBron James,Ante Zizic,<__main__.Team object at 0x00E17D10>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",154,JR Smith,George Hill,LeBron James,Ante Zizic,<__main__.Team object at 0x00E17D10>,9,8,3,3,1,1,4,6,0,0,1,1,1,1,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",52,JR Smith,Jose Calderon,LeBron James,Ante Zizic,<__main__.Team object at 0x00E17D10>,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",22,JR Smith,Jose Calderon,Jeff Green,Ante Zizic,<__main__.Team object at 0x00E17D10>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",99,Jordan Clarkson,Ante Zizic,JR Smith,Jose Calderon,Jeff Green,2,5,1,2,0,0,2,2,0,0,0,0,2,2,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",215,Jordan Clarkson,Kevin Love,JR Smith,Jose Calderon,Jeff Green,5,9,3,1,1,2,1,5,2,2,0,0,1,1,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",0,Jordan Clarkson,Kevin Love,George Hill,Jose Calderon,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",26,Jordan Clarkson,Kevin Love,George Hill,LeBron James,Jeff Green,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",73,Jordan Clarkson,Kevin Love,George Hill,LeBron James,John Holland,2,5,2,0,0,1,0,2,2,3,0,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",89,Jordan Clarkson,Jeff Green,George Hill,LeBron James,John Holland,2,7,0,0,0,0,0,1,2,2,0,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",70,JR Smith,Jeff Green,George Hill,LeBron James,John Holland,4,2,2,0,0,0,2,4,0,0,3,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",127,JR Smith,Ante Zizic,George Hill,LeBron James,John Holland,5,10,0,0,0,0,2,3,1,1,2,0,0,0,0
21-Mar-18,CAVALIERS,1,"Mike Callahan, Josh Tiven, J.T. Orr",0,Jordan Clarkson,Ante Zizic,George Hill,LeBron James,John Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",469,George Hill,Kevin Love,Jose Calderon,LeBron James,Jeff Green,17,14,9,4,3,5,8,16,0,0,7,1,1,2,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",21,George Hill,Kevin Love,Jordan Clarkson,LeBron James,Jeff Green,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",33,George Hill,Ante Zizic,Jordan Clarkson,LeBron James,Jeff Green,2,0,1,0,0,0,0,0,2,3,0,0,0,0,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",137,George Hill,Ante Zizic,Jordan Clarkson,LeBron James,JR Smith,6,5,2,0,0,1,2,3,2,2,2,0,1,1,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",85,Jose Calderon,Ante Zizic,Jordan Clarkson,LeBron James,JR Smith,6,1,1,2,2,2,2,2,0,0,0,0,0,0,0
21-Mar-18,CAVALIERS,2,"Mike Callahan, Josh Tiven, J.T. Orr",155,JR Smith,Jeff Green,Jordan Clarkson,Jose Calderon,Ante Zizic,2,5,4,0,0,2,1,5,0,0,1,0,2,1,0
