slugTeam,dateGame,numberGameTeamSeason,isB2B,isB2BSecond,countDaysRestTeam,slugOpponent,opp_numberGameTeamSeason,opp_isB2B,opp_isB2BSecond,opp_countDaysRestTeam,locationGame,outcomeGame,act_pts,act_opp_pts,act_net_pts,pts1,fgm1,fga1,pctFG1,opp_pctFG1,fg3m1,fg3a1,pctFG31,opp_pctFG31,fg2m1,fg2a1,pctFG21,opp_pctFG21,ftm1,fta1,pctFT1,opp_pctFT1,oreb1,dreb1,treb1,ast1,stl1,blk1,tov1,pf1,wins1,losses1,pts2,fgm2,fga2,pctFG2,opp_pctFG2,fg3m2,fg3a2,pctFG32,opp_pctFG32,fg2m2,fg2a2,pctFG22,opp_pctFG22,ftm2,fta2,pctFT2,opp_pctFT2,oreb2,dreb2,treb2,ast2,stl2,blk2,tov2,pf2,wins2,losses2
CHA,3/28/2018,76,FALSE,FALSE,1,CLE,75,TRUE,TRUE,0,H,L,105,118,-13,0.186666667,-1.906666667,-0.186666667,0.446896552,0.467808533,-1.293333333,-3.106666667,0.368447082,0.373392461,-0.613333333,2.92,0.482123029,0.517507003,5.293333333,8.533333333,0.742014742,0.797849462,1.946666667,-0.253333333,1.693333333,-3.173333333,0.573333333,-0.52,-10.49333333,-5.146666667,34,41,0.513513514,-1.364864865,-3.662162162,0.476844459,0.472524108,0.162162162,0.5,0.367806505,0.368487929,-1.527027027,-4.162162162,0.544513458,0.531399808,3.081081081,3.175675676,0.779859485,0.749490835,-1.648648649,-0.216216216,-1.864864865,-2.297297297,-0.594594595,-0.216216216,-7.202702703,-1.783783784,44,30
CLE,3/28/2018,75,TRUE,TRUE,0,CHA,76,FALSE,FALSE,1,A,W,118,105,13,0.513513514,-1.364864865,-3.662162162,0.476844459,0.472524108,0.162162162,0.5,0.367806505,0.368487929,-1.527027027,-4.162162162,0.544513458,0.531399808,3.081081081,3.175675676,0.779859485,0.749490835,-1.648648649,-0.216216216,-1.864864865,-2.297297297,-0.594594595,-0.216216216,-7.202702703,-1.783783784,44,30,0.186666667,-1.906666667,-0.186666667,0.446896552,0.467808533,-1.293333333,-3.106666667,0.368447082,0.373392461,-0.613333333,2.92,0.482123029,0.517507003,5.293333333,8.533333333,0.742014742,0.797849462,1.946666667,-0.253333333,1.693333333,-3.173333333,0.573333333,-0.52,-10.49333333,-5.146666667,34,41
DAL,3/28/2018,75,TRUE,TRUE,0,LAL,74,FALSE,FALSE,1,A,L,93,103,-10,-2.459459459,-0.918918919,1.837837838,0.44667404,0.467463265,1.027027027,2.945945946,0.36397827,0.365517241,-1.945945946,-1.108108108,0.49695122,0.522648084,-1.648648649,-2.378378378,0.768353528,0.759974668,-0.972972973,-3.418918919,-4.391891892,-0.540540541,-0.202702703,-0.648648649,-8.081081081,-0.567567568,23,51,-1.561643836,-0.164383562,-0.98630137,0.461028959,0.457800122,-0.369863014,-1,0.345463138,0.346276839,0.205479452,0.01369863,0.51691042,0.5136,-0.863013699,0.726027397,0.709295441,0.770782396,0.630136986,0.767123288,1.397260274,0.287671233,-0.273972603,-0.780821918,-5.095890411,0.904109589,32,41
LAC,3/28/2018,75,TRUE,TRUE,0,PHX,76,FALSE,FALSE,1,A,W,111,99,12,0.986486486,0.337837838,-2.175675676,0.471220746,0.455666924,-0.810810811,-2.432432432,0.357003891,0.35509839,1.148648649,0.256756757,0.526241799,0.508590257,1.121621622,2.364864865,0.75387908,0.782762692,-0.716216216,0.716216216,0,-2.027027027,-0.662162162,-0.797297297,-7.986486486,-1.945945946,40,34,-9.853333333,-3.52,-1.453333333,0.439449541,0.471950669,-1.6,-1.426666667,0.333012512,0.371624714,-1.92,-0.026666667,0.489018377,0.521057348,-1.213333333,-0.693333333,0.741616273,0.769641903,0.026666667,-2.013333333,-1.986666667,-2.066666667,-1.84,-1.44,-6.106666667,1.2,19,56
LAL,3/28/2018,74,FALSE,FALSE,1,DAL,75,TRUE,TRUE,0,H,W,103,93,10,-1.561643836,-0.164383562,-0.98630137,0.461028959,0.457800122,-0.369863014,-1,0.345463138,0.346276839,0.205479452,0.01369863,0.51691042,0.5136,-0.863013699,0.726027397,0.709295441,0.770782396,0.630136986,0.767123288,1.397260274,0.287671233,-0.273972603,-0.780821918,-5.095890411,0.904109589,32,41,-2.459459459,-0.918918919,1.837837838,0.44667404,0.467463265,1.027027027,2.945945946,0.36397827,0.365517241,-1.945945946,-1.108108108,0.49695122,0.522648084,-1.648648649,-2.378378378,0.768353528,0.759974668,-0.972972973,-3.418918919,-4.391891892,-0.540540541,-0.202702703,-0.648648649,-8.081081081,-0.567567568,23,51
MEM,3/28/2018,75,FALSE,FALSE,1,POR,75,TRUE,TRUE,0,H,W,108,103,5,-5.945945946,-0.337837838,2.5,0.441383833,0.459418329,-1.256756757,-2.175675676,0.348071979,0.365622032,0.918918919,4.675675676,0.485074627,0.511292017,-4.013513514,-5.716216216,0.788607595,0.770344483,0.054054054,-1.851351351,-1.797297297,-0.297297297,-0.608108108,-0.243243243,-6.243243243,3.027027027,20,54,2.837837838,0.945945946,0.959459459,0.452806717,0.446855346,0.756756757,1.27027027,0.374697043,0.364144236,0.189189189,-0.310810811,0.489697802,0.483944432,0.189189189,-0.77027027,0.801409353,0.764524104,0.851351351,1.837837838,2.689189189,-0.810810811,-0.405405405,0.027027027,-6.256756757,0.108108108,46,28
MIN,3/28/2018,76,FALSE,FALSE,1,ATL,75,FALSE,FALSE,2,H,W,126,114,12,2.08,0.626666667,0.973333333,0.478470387,0.476572327,-2.92,-7.56,0.358467983,0.365504915,3.546666667,8.533333333,0.520579588,0.536875303,3.746666667,4,0.803814714,0.777850163,0.413333333,-0.12,0.293333333,-1.493333333,1.826666667,-0.413333333,-9.093333333,-2.773333333,42,33,-5.445945946,-2.567567568,-1,0.446838853,0.471417384,-0.472972973,0.202702703,0.361917326,0.379814077,-2.094594595,-1.202702703,0.494674263,0.521570528,0.162162162,-0.216216216,0.790131579,0.774088542,-1.162162162,-1.405405405,-2.567567568,-2.445945946,-0.783783784,-1.135135135,-5.635135135,-0.891891892,21,53
NYK,3/28/2018,76,FALSE,FALSE,1,PHI,74,FALSE,FALSE,1,A,L,101,118,-17,-3.386666667,1.333333333,1.586666667,0.464514164,0.457577168,-3.306666667,-7.6,0.348714953,0.37028922,4.64,9.186666667,0.505356407,0.505402161,-2.746666667,-3.92,0.788275862,0.773509174,0.466666667,0.946666667,1.413333333,-0.8,-1.333333333,0.373333333,-4.346666667,1.893333333,27,48,3.219178082,2.054794521,-1.684931507,0.468865055,0.436263736,0.98630137,0.561643836,0.368616527,0.341694274,1.068493151,-2.246575342,0.521622282,0.483204134,-1.876712329,-2.630136986,0.756025867,0.751716852,0.890410959,4.01369863,4.904109589,4.821917808,-0.739726027,-0.095890411,-4.547945205,1.547945205,43,30
ORL,3/28/2018,74,FALSE,FALSE,3,BKN,75,FALSE,FALSE,2,H,L,104,111,-7,-4.767123288,-2.260273973,-2.068493151,0.456598334,0.471618452,0.657534247,2.342465753,0.357879925,0.364609893,-2.917808219,-4.410958904,0.507782101,0.51894452,-0.904109589,-0.794520548,0.760079313,0.774029281,-1.945205479,-2.273972603,-4.219178082,-0.917808219,-0.328767123,-0.164383562,-4.767123288,0.561643836,22,51,-4.175675676,-3.513513514,-2.324324324,0.438861232,0.466818182,3.243243243,10.44594595,0.353893601,0.3723229,-6.756756757,-12.77027027,0.496348461,0.502824859,-0.391891892,-0.77027027,0.773984697,0.765375854,-0.391891892,-1.513513514,-1.905405405,1.472972973,-1.554054054,-1.094594595,-5.689189189,0.959459459,23,51
PHI,3/28/2018,74,FALSE,FALSE,1,NYK,76,FALSE,FALSE,1,H,W,118,101,17,3.219178082,2.054794521,-1.684931507,0.468865055,0.436263736,0.98630137,0.561643836,0.368616527,0.341694274,1.068493151,-2.246575342,0.521622282,0.483204134,-1.876712329,-2.630136986,0.756025867,0.751716852,0.890410959,4.01369863,4.904109589,4.821917808,-0.739726027,-0.095890411,-4.547945205,1.547945205,43,30,-3.386666667,1.333333333,1.586666667,0.464514164,0.457577168,-3.306666667,-7.6,0.348714953,0.37028922,4.64,9.186666667,0.505356407,0.505402161,-2.746666667,-3.92,0.788275862,0.773509174,0.466666667,0.946666667,1.413333333,-0.8,-1.333333333,0.373333333,-4.346666667,1.893333333,27,48
PHX,3/28/2018,76,FALSE,FALSE,1,LAC,75,TRUE,TRUE,0,H,L,99,111,-12,-9.853333333,-3.52,-1.453333333,0.439449541,0.471950669,-1.6,-1.426666667,0.333012512,0.371624714,-1.92,-0.026666667,0.489018377,0.521057348,-1.213333333,-0.693333333,0.741616273,0.769641903,0.026666667,-2.013333333,-1.986666667,-2.066666667,-1.84,-1.44,-6.106666667,1.2,19,56,0.986486486,0.337837838,-2.175675676,0.471220746,0.455666924,-0.810810811,-2.432432432,0.357003891,0.35509839,1.148648649,0.256756757,0.526241799,0.508590257,1.121621622,2.364864865,0.75387908,0.782762692,-0.716216216,0.716216216,0,-2.027027027,-0.662162162,-0.797297297,-7.986486486,-1.945945946,40,34
POR,3/28/2018,75,TRUE,TRUE,0,MEM,75,FALSE,FALSE,1,A,L,103,108,-5,2.837837838,0.945945946,0.959459459,0.452806717,0.446855346,0.756756757,1.27027027,0.374697043,0.364144236,0.189189189,-0.310810811,0.489697802,0.483944432,0.189189189,-0.77027027,0.801409353,0.764524104,0.851351351,1.837837838,2.689189189,-0.810810811,-0.405405405,0.027027027,-6.256756757,0.108108108,46,28,-5.945945946,-0.337837838,2.5,0.441383833,0.459418329,-1.256756757,-2.175675676,0.348071979,0.365622032,0.918918919,4.675675676,0.485074627,0.511292017,-4.013513514,-5.716216216,0.788607595,0.770344483,0.054054054,-1.851351351,-1.797297297,-0.297297297,-0.608108108,-0.243243243,-6.243243243,3.027027027,20,54
UTA,3/28/2018,75,FALSE,FALSE,2,BOS,75,FALSE,FALSE,1,H,L,94,97,-3,3.337837838,0.581081081,-0.027027027,0.458163432,0.451002772,1.135135135,3.094594595,0.365764112,0.365641026,-0.554054054,-3.121621622,0.509109312,0.490796079,1.040540541,0.905405405,0.787974684,0.771976206,0.256756757,0.878378378,1.135135135,2,0.472972973,0.310810811,-6.472972973,-0.972972973,42,32,4.054054054,1.162162162,0.081081081,0.45031746,0.437082936,2.513513514,3.797297297,0.378213508,0.338629593,-1.351351351,-3.716216216,0.491635456,0.483411215,-0.783783784,-1.216216216,0.771560237,0.764449969,-0.459459459,1.121621622,0.662162162,1.662162162,0.027027027,0.148648649,-5.72972973,1.040540541,51,23
CHI,3/29/2018,75,TRUE,FALSE,1,MIA,76,FALSE,FALSE,1,A,L,92,103,-11,-7.067567568,-2.283783784,2,0.435648078,0.471941551,-1,-1.202702703,0.353249019,0.371116709,-1.283783784,3.202702703,0.479710821,0.531226858,-1.5,-1.391891892,0.763674614,0.784826684,1.094594595,-2.081081081,-0.986486486,-2.189189189,0.391891892,-1.472972973,-4.351351351,1.932432432,24,50,0.48,0.986666667,1.36,0.456405414,0.452015355,1.8,4.813333333,0.363126079,0.36112532,-0.813333333,-3.453333333,0.509905894,0.493367466,-3.293333333,-3.32,0.751020408,0.785922048,0.2,0.173333333,0.373333333,2.133333333,0.106666667,0.64,-5.72,0.773333333,40,35
DET,3/29/2018,75,FALSE,FALSE,2,WAS,75,FALSE,FALSE,1,H,W,103,92,11,-0.675675676,0.013513514,2.054054054,0.447482909,0.458147677,-0.324324324,-1.581081081,0.369779446,0.361209964,0.337837838,3.635135135,0.485946574,0.512140733,-0.378378378,0.351351351,0.745341615,0.778636683,1.027027027,-1.135135135,-0.108108108,-2.324324324,0.324324324,-1.040540541,-5.513513514,0.135135135,34,40,1.175675676,1.081081081,0.783783784,0.468794438,0.460373146,-0.162162162,-2.797297297,0.375322664,0.344682836,1.243243243,3.581081081,0.510018215,0.520474921,-0.824324324,-1.337837838,0.772560976,0.763657274,0.040540541,0.621621622,0.662162162,2.959459459,0.189189189,-0.472972973,-6.297297297,1.148648649,41,33
GSW,3/29/2018,75,FALSE,FALSE,1,MIL,75,TRUE,FALSE,1,H,L,107,116,-9,7,3.040540541,-4.878378378,0.503968254,0.442876445,1.067567568,0.054054054,0.392011147,0.355979525,1.972972973,-4.932432432,0.562093079,0.484264184,-0.148648649,-1.797297297,0.813237221,0.754671489,-2.324324324,4.040540541,1.716216216,6.364864865,-0.635135135,4.094594595,-3.418918919,1.283783784,54,20,-0.310810811,0.540540541,-1.175675676,0.479276316,0.466028863,-1.310810811,-2.351351351,0.354874042,0.3725,1.851351351,1.175675676,0.532675129,0.510919126,-0.081081081,-0.013513514,0.778604119,0.78158948,-1.716216216,-1.243243243,-2.959459459,-0.22972973,1.5,1.283783784,-6.878378378,1.364864865,39,35
IND,3/29/2018,76,FALSE,FALSE,1,SAC,76,FALSE,FALSE,1,A,W,106,103,3,1.666666667,1.466666667,1.373333333,0.472991797,0.463353256,-1.56,-5.946666667,0.368104861,0.347386913,3.026666667,7.32,0.514470842,0.528056849,0.293333333,-0.293333333,0.779381443,0.752877454,-0.68,0.106666667,-0.573333333,-0.8,1.706666667,-1.026666667,-5.693333333,0.16,44,31,-7.373333333,-0.093333333,3.666666667,0.451553083,0.472724338,-3.24,-7.986666667,0.378982672,0.385678392,3.146666667,11.65333333,0.479282358,0.527310924,-3.946666667,-4.506666667,0.739856802,0.768652038,0.306666667,-3.466666667,-3.16,-2.493333333,0.146666667,-0.493333333,-4.106666667,2.52,24,51
MIA,3/29/2018,76,FALSE,FALSE,1,CHI,75,TRUE,FALSE,1,H,W,103,92,11,0.48,0.986666667,1.36,0.456405414,0.452015355,1.8,4.813333333,0.363126079,0.36112532,-0.813333333,-3.453333333,0.509905894,0.493367466,-3.293333333,-3.32,0.751020408,0.785922048,0.2,0.173333333,0.373333333,2.133333333,0.106666667,0.64,-5.72,0.773333333,40,35,-7.067567568,-2.283783784,2,0.435648078,0.471941551,-1,-1.202702703,0.353249019,0.371116709,-1.283783784,3.202702703,0.479710821,0.531226858,-1.5,-1.391891892,0.763674614,0.784826684,1.094594595,-2.081081081,-0.986486486,-2.189189189,0.391891892,-1.472972973,-4.351351351,1.932432432,24,50
MIL,3/29/2018,75,TRUE,FALSE,1,GSW,75,FALSE,FALSE,1,A,W,116,107,9,-0.310810811,0.540540541,-1.175675676,0.479276316,0.466028863,-1.310810811,-2.351351351,0.354874042,0.3725,1.851351351,1.175675676,0.532675129,0.510919126,-0.081081081,-0.013513514,0.778604119,0.78158948,-1.716216216,-1.243243243,-2.959459459,-0.22972973,1.5,1.283783784,-6.878378378,1.364864865,39,35,7,3.040540541,-4.878378378,0.503968254,0.442876445,1.067567568,0.054054054,0.392011147,0.355979525,1.972972973,-4.932432432,0.562093079,0.484264184,-0.148648649,-1.797297297,0.813237221,0.754671489,-2.324324324,4.040540541,1.716216216,6.364864865,-0.635135135,4.094594595,-3.418918919,1.283783784,54,20
OKC,3/29/2018,76,TRUE,FALSE,3,SAS,76,FALSE,FALSE,1,A,L,99,103,-4,3.226666667,1.613333333,3.906666667,0.454959745,0.456915739,-0.773333333,-0.773333333,0.352257488,0.368627451,2.386666667,4.68,0.507823286,0.507634543,0.773333333,2.64,0.714446953,0.76747141,2.813333333,0.133333333,2.946666667,-1.946666667,1.346666667,0.546666667,-7.76,-1.133333333,44,31,3.053333333,0.96,0.933333333,0.458085705,0.451771031,-0.68,-2.373333333,0.353038674,0.347082495,1.64,3.306666667,0.4995637,0.499769373,1.813333333,1.986666667,0.772727273,0.757728253,1.16,0.853333333,2.013333333,1.053333333,-0.226666667,1.68,-6.786666667,-2.56,43,32
SAC,3/29/2018,76,FALSE,FALSE,1,IND,76,FALSE,FALSE,1,H,L,103,106,-3,-7.373333333,-0.093333333,3.666666667,0.451553083,0.472724338,-3.24,-7.986666667,0.378982672,0.385678392,3.146666667,11.65333333,0.479282358,0.527310924,-3.946666667,-4.506666667,0.739856802,0.768652038,0.306666667,-3.466666667,-3.16,-2.493333333,0.146666667,-0.493333333,-4.106666667,2.52,24,51,1.666666667,1.466666667,1.373333333,0.472991797,0.463353256,-1.56,-5.946666667,0.368104861,0.347386913,3.026666667,7.32,0.514470842,0.528056849,0.293333333,-0.293333333,0.779381443,0.752877454,-0.68,0.106666667,-0.573333333,-0.8,1.706666667,-1.026666667,-5.693333333,0.16,44,31
SAS,3/29/2018,76,FALSE,FALSE,1,OKC,76,TRUE,FALSE,3,H,W,103,99,4,3.053333333,0.96,0.933333333,0.458085705,0.451771031,-0.68,-2.373333333,0.353038674,0.347082495,1.64,3.306666667,0.4995637,0.499769373,1.813333333,1.986666667,0.772727273,0.757728253,1.16,0.853333333,2.013333333,1.053333333,-0.226666667,1.68,-6.786666667,-2.56,43,32,3.226666667,1.613333333,3.906666667,0.454959745,0.456915739,-0.773333333,-0.773333333,0.352257488,0.368627451,2.386666667,4.68,0.507823286,0.507634543,0.773333333,2.64,0.714446953,0.76747141,2.813333333,0.133333333,2.946666667,-1.946666667,1.346666667,0.546666667,-7.76,-1.133333333,44,31
WAS,3/29/2018,75,FALSE,FALSE,1,DET,75,FALSE,FALSE,2,A,L,92,103,-11,1.175675676,1.081081081,0.783783784,0.468794438,0.460373146,-0.162162162,-2.797297297,0.375322664,0.344682836,1.243243243,3.581081081,0.510018215,0.520474921,-0.824324324,-1.337837838,0.772560976,0.763657274,0.040540541,0.621621622,0.662162162,2.959459459,0.189189189,-0.472972973,-6.297297297,1.148648649,41,33,-0.675675676,0.013513514,2.054054054,0.447482909,0.458147677,-0.324324324,-1.581081081,0.369779446,0.361209964,0.337837838,3.635135135,0.485946574,0.512140733,-0.378378378,0.351351351,0.745341615,0.778636683,1.027027027,-1.135135135,-0.108108108,-2.324324324,0.324324324,-1.040540541,-5.513513514,0.135135135,34,40
ATL,3/30/2018,76,FALSE,FALSE,1,PHI,75,FALSE,FALSE,1,H,L,91,101,-10,-5.533333333,-2.626666667,-1.16,0.447871008,0.472277992,-0.466666667,0.16,0.363320296,0.380515509,-2.16,-1.32,0.495473452,0.522455805,0.186666667,-0.186666667,0.790667531,0.774566474,-1.186666667,-1.346666667,-2.533333333,-2.506666667,-0.76,-1.106666667,-5.573333333,-0.853333333,21,54,3.405405405,2.148648649,-1.608108108,0.468715524,0.435488861,0.972972973,0.554054054,0.367505721,0.340951493,1.175675676,-2.162162162,0.521875,0.482407407,-1.864864865,-2.581081081,0.755208333,0.751954143,0.932432432,4.067567568,5,4.945945946,-0.662162162,-0.121621622,-4.621621622,1.486486486,44,30
CHI,3/30/2018,76,TRUE,TRUE,0,ORL,75,FALSE,FALSE,1,A,W,90,82,8,-7.12,-2.306666667,2.08,0.434717434,0.471680737,-1,-1.2,0.351875809,0.369863014,-1.306666667,3.28,0.478860294,0.531417438,-1.506666667,-1.346666667,0.763774105,0.786864134,1.173333333,-2.066666667,-0.893333333,-2.173333333,0.426666667,-1.48,-4.36,1.853333333,24,51,-4.797297297,-2.22972973,-1.972972973,0.456281566,0.471459426,0.635135135,2.27027027,0.357836338,0.364411028,-2.864864865,-4.243243243,0.50730889,0.519055048,-0.972972973,-0.864864865,0.760627861,0.775266792,-1.918918919,-2.297297297,-4.216216216,-0.945945946,-0.351351351,-0.175675676,-4.810810811,0.567567568,22,52
CLE,3/30/2018,76,FALSE,FALSE,1,NOP,76,FALSE,FALSE,2,H,W,107,102,5,0.68,-1.266666667,-3.386666667,0.476947286,0.472991375,0.24,0.586666667,0.368095631,0.367338371,-1.506666667,-3.973333333,0.544158819,0.53252898,2.973333333,3.08,0.780671296,0.752171009,-1.56,-0.306666667,-1.866666667,-2.24,-0.493333333,-0.226666667,-7.24,-1.72,45,30,0.36,0.666666667,-3.626666667,0.481403084,0.455126343,-0.96,-2.8,0.359315589,0.357821953,1.626666667,-0.826666667,0.538359202,0.504374453,-0.013333333,0.506666667,0.77189666,0.791478373,-2.053333333,0.773333333,-1.28,2.64,-0.506666667,1.586666667,-6.066666667,-1.386666667,43,32
DAL,3/30/2018,76,FALSE,FALSE,1,MIN,77,FALSE,FALSE,1,H,L,92,93,-1,-2.56,-0.946666667,1.906666667,0.445969125,0.467464115,1.066666667,3.053333333,0.362741075,0.364130435,-2.013333333,-1.146666667,0.496981891,0.523633678,-1.733333333,-2.52,0.767932489,0.758535071,-0.973333333,-3.48,-4.453333333,-0.64,-0.146666667,-0.693333333,-8.053333333,-0.48,23,52,2.210526316,0.710526316,1.131578947,0.479227349,0.477240951,-2.881578947,-7.421052632,0.35978836,0.366887417,3.592105263,8.552631579,0.521360431,0.537152445,3.671052632,3.921052632,0.80387931,0.778562259,0.447368421,-0.157894737,0.289473684,-1.381578947,1.789473684,-0.421052632,-9.092105263,-2.763157895,43,33
DEN,3/30/2018,76,FALSE,FALSE,2,OKC,77,TRUE,TRUE,0,A,W,126,125,1,1.213333333,-0.693333333,0.293333333,0.470225239,0.479876161,0.573333333,1.92,0.374514039,0.379548595,-1.266666667,-1.626666667,0.523398128,0.530659827,2.026666667,1.946666667,0.76662636,0.74005305,1.44,1.306666667,2.746666667,0.053333333,0,-0.213333333,-5.946666667,-1.96,40,35,3.131578947,1.631578947,3.907894737,0.454709058,0.456443259,-0.789473684,-0.776315789,0.352448169,0.369303525,2.421052632,4.684210526,0.507384685,0.506551298,0.657894737,2.486842105,0.71388734,0.766832918,2.723684211,0.118421053,2.842105263,-1.960526316,1.302631579,0.5,-7.697368421,-1.052631579,44,32
HOU,3/30/2018,76,FALSE,FALSE,2,PHX,77,FALSE,FALSE,1,H,W,104,103,1,9.413333333,-0.56,-1.186666667,0.462096139,0.462231893,5.306666667,13.52,0.364805521,0.351885925,-5.866666667,-14.70666667,0.560342097,0.518544601,5.226666667,5.733333333,0.785376118,0.748470428,0.48,1.32,1.8,-0.68,1.333333333,0.306666667,-7.306666667,-0.893333333,61,14,-9.881578947,-3.539473684,-1.328947368,0.43934822,0.472729975,-1.552631579,-1.184210526,0.332386364,0.372388738,-1.986842105,-0.144736842,0.489371125,0.521537442,-1.25,-0.776315789,0.741426238,0.768459916,0,-2.118421053,-2.118421053,-2.157894737,-1.736842105,-1.421052632,-6.065789474,1.223684211,19,57
LAC,3/30/2018,76,FALSE,FALSE,1,POR,76,FALSE,FALSE,1,A,L,96,105,-9,1.133333333,0.4,-2.253333333,0.47204872,0.455347634,-0.826666667,-2.626666667,0.357935359,0.354185022,1.226666667,0.373333333,0.526668206,0.50871485,1.16,2.426666667,0.752903907,0.782126168,-0.68,0.84,0.16,-1.88,-0.733333333,-0.786666667,-7.866666667,-1.96,41,34,2.733333333,0.893333333,0.88,0.453149002,0.447392924,0.68,1.32,0.373148591,0.366098295,0.213333333,-0.44,0.491057279,0.483820225,0.266666667,-0.666666667,0.798240101,0.761730652,0.8,1.746666667,2.546666667,-0.906666667,-0.4,0.106666667,-6.333333333,0.053333333,46,29
LAL,3/30/2018,75,FALSE,FALSE,1,MIL,76,TRUE,TRUE,0,H,L,122,124,-2,-1.405405405,-0.121621622,-1.067567568,0.461105191,0.456979543,-0.418918919,-1.135135135,0.344346208,0.345275414,0.297297297,0.067567568,0.517873303,0.513476784,-0.743243243,0.891891892,0.70889018,0.770392749,0.635135135,0.864864865,1.5,0.391891892,-0.324324324,-0.716216216,-5.121621622,0.810810811,33,41,-0.186666667,0.626666667,-1,0.480298362,0.466997757,-1.28,-2.32,0.356988082,0.373762376,1.906666667,1.32,0.532978477,0.511605874,-0.16,-0.08,0.779294653,0.783446712,-1.626666667,-1.226666667,-2.853333333,-0.173333333,1.56,1.213333333,-6.84,1.32,40,35
MEM,3/30/2018,76,FALSE,FALSE,1,UTA,76,FALSE,FALSE,1,A,L,97,107,-10,-5.8,-0.293333333,2.533333333,0.442018438,0.459702987,-1.173333333,-2.213333333,0.350253807,0.36423221,0.88,4.746666667,0.484927605,0.51257454,-4.04,-5.733333333,0.785402371,0.768322676,0.093333333,-1.76,-1.666666667,-0.186666667,-0.6,-0.32,-6.226666667,3.04,21,54,3.253333333,0.56,0.013333333,0.457588926,0.450901481,1.08,3.213333333,0.36437613,0.367833587,-0.52,-3.2,0.509122719,0.489507192,1.053333333,0.906666667,0.788257339,0.771689498,0.266666667,0.893333333,1.16,2.04,0.413333333,0.36,-6.413333333,-0.96,42,33
